"EntrezID","Symbol","Synonyms","length"
100131964,"RPL7L1P3",NA,NA
100131971,"RPS26P54","RPS26_21_1607",NA
100131977,"LOC100131977",NA,NA
100131980,"ZNF705G",NA,930
100131981,"UBE2V1P9",NA,NA
100131983,"HNRNPA1P25",NA,NA
100131984,"ANKRD57P1",NA,NA
100131990,"LOC100131990",NA,NA
100131991,"RPL29P8","RPL29_1_300",NA
100131995,"UQCRHP3",NA,NA
100131997,"FAM27E3",NA,1509
100131998,"RRN3P3",NA,2499
100132004,"LOC100132004",NA,NA
100132005,"LOC100132005",NA,NA
100132006,"LOC100132006",NA,NA
100132009,"LOC100132009",NA,NA
100132014,"LOC100132014",NA,NA
100132015,"LOC100132015",NA,NA
100132025,"LOC100132025",NA,NA
100132031,"DNM1P28","DNM1DN3-1|DNM1DN3-3|DNM1DN3.1|DNM1DN3.3|DNM1DN3@",NA
100132036,"NDUFB4P2",NA,NA
100132037,"RPS29P10","RPS29_1_224",NA
100132039,"LOC100132039",NA,NA
100132047,"RPL22P6","RPL22_1_94",NA
100132049,"RPS19P4","RPS19_2_563",NA
100132053,"RPL30P8","RPL30_4_741",NA
100132056,"LOC100132056",NA,NA
100132057,"LOC100132057",NA,2988
100132058,"GPS2P2",NA,NA
100132061,"RPL9P14","RPL9_3_318",NA
100132062,"LOC100132062",NA,8746
100132066,"ALG1L3P",NA,NA
100132069,"LOC100132069",NA,NA
100132070,"FAM231EP",NA,NA
100132071,"LOC100132071",NA,NA
100132073,"CCNB2P1",NA,NA
100132074,"FOXO6",NA,2392
100132076,"LOC100132076",NA,NA
100132077,"LOC100132077",NA,2165
100132078,"LOC100132078",NA,2591
100132079,"KARSP3",NA,NA
100132081,"LOC100132081",NA,NA
100132086,"AK6P1",NA,NA
100132090,"LOC100132090",NA,NA
100132093,"LOC100132093",NA,NA
100132099,"LOC100132099",NA,NA
100132100,"DNM1P32","DNM1DN4-5|DNM1DN4.5|DNM1DN4@",NA
100132101,"HERC2P7",NA,1767
100132103,"FAM66E",NA,1441
100132104,"AK4P2",NA,NA
100132108,"LOC100132108",NA,NA
100132111,"LOC100132111",NA,765
100132115,"RBM22P11","RBM22P8",NA
100132116,"ACTA2-AS1","ZXF1|uc001kfo.1",2048
100132121,"ETF1P3","SUP45L4",NA
100132122,"RPL35AP5","RPL35A_2_150",NA
100132124,"TSPY17P",NA,NA
100132126,"LOC100132126",NA,NA
100132127,"RPL39P14","RPL39_6_311",NA
100132132,"DSTNP5",NA,NA
100132142,"RPS3AP4",NA,NA
100132146,"LOC100132146",NA,1829
100132147,"LOC100132147",NA,NA
100132153,"TUBB2BP1",NA,NA
100132154,"LOC100132154",NA,NA
100132159,"CALML3-AS1",NA,3713
100132163,"PHKA2-AS1",NA,1299
100132166,"IL9RP4",NA,NA
100132167,"LOC100132167",NA,NA
100132169,"WASIR2","NCRNA00286A",1039
100132172,"LOC100132172",NA,NA
100132173,"PPP1R26P3","KIAA0649P3",NA
100132174,"LOC100132174",NA,2283
100132179,"LOC100132179",NA,NA
100132183,"FP6628",NA,NA
100132188,"LOC100132188",NA,NA
100132195,"TRIM60P13",NA,NA
100132197,"LOC100132197",NA,NA
100132199,"RPL36AP44","RPL36A_21_1441",NA
100132201,"ZSWIM5P2",NA,NA
100132202,"LOC100132202",NA,NA
100132204,"DNM1P29","DNM1DN3-2|DNM1DN3.2|DNM1DN3@",NA
100132207,"LOC100132207",NA,NA
100132215,"LOC100132215",NA,2167
100132217,"LOC100132217",NA,NA
100132223,"LOC100132223",NA,NA
100132229,"LOC100132229",NA,NA
100132230,"FAM201CP","FAM201C",NA
100132234,"LINC00543",NA,NA
100132239,"LOC100132239",NA,NA
100132242,"LOC100132242",NA,NA
100132247,"NPIPB5",NA,3823
100132249,"LOC100132249",NA,NA
100132251,"ABHD17AP9","FAM108A10P",NA
100132257,"LOC100132257",NA,NA
100132260,"LOC100132260",NA,NA
100132264,"RNFT1P2",NA,NA
100132265,"RPL32P15","RPL32_5_690",NA
100132268,"FKBP4P6","FKBP4P4",NA
100132272,"LOC100132272",NA,NA
100132273,"NDUFA6-AS1",NA,1663
100132280,"LOC100132280",NA,NA
100132285,"KIR2DS2","183ActI|CD158J|CD158b|NKAT-5|NKAT5|cl-49",2566
100132286,"NDUFB8P3",NA,NA
100132287,"LOC100132287",NA,8746
100132288,"TEKT4P2","MAFIPL|TEKT4P",2916
100132289,"ABCB10P4",NA,NA
100132291,"RPS27P29","RPS27_17_1641",NA
100132295,"PPP1R26P4","KIAA0649P4",NA
100132304,"LOC100132304",NA,936
100132306,"FAM91A4P",NA,NA
100132308,"SLC29A4P2",NA,NA
100132310,"FCF1P11",NA,NA
100132311,"RPL38P3","RPL38_2_479",NA
100132319,"LOC100132319",NA,NA
100132321,"NIPA2P1",NA,NA
100132322,"SAR1AP4",NA,NA
100132330,"LOC100132330",NA,NA
100132332,"CNOT7P2",NA,NA
100132340,"CYP4F59P",NA,NA
100132341,"CLUHP3","C16orf67|KIAA0664L3|KIAA0664P3|URLC3",1785
100132344,"LOC100132344",NA,NA
100132346,"HSPE1P7",NA,NA
100132348,"LOC100132348",NA,NA
100132352,"FRG1HP",NA,2589
100132354,"LINC01512","HI-LNC77",2284
100132355,"SLC25A1P4",NA,NA
100132356,"LOC100132356",NA,1786
100132358,"EEF1A1P34",NA,NA
100132363,"LOC100132363",NA,NA
100132365,"LOC100132365",NA,NA
100132368,"LOC100132368",NA,NA
100132372,"RPS10P28","RPS10_14_1658",NA
100132375,"LOC100132375",NA,NA
100132376,"RPS29P8","RPS29_5_283",NA
100132380,"AGGF1P1",NA,NA
100132382,"RPS14P4","RPS14_2_264",NA
100132386,"KRTAP4-9","KAP4.9",1101
100132396,"ZNF705B",NA,1214
100132399,"GAGE12D","GAGE-12B",3540
100132400,"RPS15AP28","RPS15A_16_1058",NA
100132402,"PGGT1BP2",NA,NA
100132403,"FAM157B",NA,1285
100132406,"NBPF10","AB6|AG1|NBPF9",11513
100132413,"GKN3P",NA,NA
100132415,"SOCS5P4",NA,NA
100132417,"FCGR1C","CD64c|FCRIC|IGFR1|IGFRC",1342
100132418,"LOC100132418",NA,NA
100132420,"ANKRD36P1",NA,NA
100132421,"DUX4L18","DUXY2",NA
100132439,"FAM27E4","FAM27E4P",NA
100132441,"GXYLT1P4",NA,NA
100132450,"IQSEC3P1",NA,NA
100132456,"GUSBP7",NA,NA
100132463,"CLDN24","CLDN21",664
100132464,"FAM99B",NA,1069
100132467,"RNF2P1","RNF2P",NA
100132474,"LOC100132474",NA,NA
100132476,"KRTAP4-7","KAP4.7|KRTAP4.7",939
100132479,"RPL22P5","RPL22_2_96",NA
100132481,"LOC100132481",NA,NA
100132487,"PTCD2P2",NA,NA
100132488,"RPS27P6","RPS27_2_83",NA
100132495,"LOC100132495",NA,NA
100132496,"RPS24P9","RPS24_5_400",NA
100132498,"LOC100132498",NA,NA
100132499,"RPS29P16","RPS29_11_830",NA
100132501,"LINC01415",NA,NA
100132504,"TSPY19P",NA,NA
100132506,"FAM197Y3",NA,NA
100132509,"ZNF114P1",NA,NA
100132510,"GLRXP3","GLRXL",NA
100132520,"MTRF1LP1",NA,NA
100132524,"LOC100132524",NA,NA
100132526,"FGD5P1",NA,3379
100132529,"TAT-AS1",NA,814
100132534,"PDHA1P1",NA,NA
100132537,"DOCK11P1",NA,NA
100132541,"GXYLT1P3",NA,4591
100132543,"LOC100132543",NA,NA
100132547,"RPL26P33","RPL26_16_1236",NA
100132562,"YPEL5P2",NA,NA
100132565,"GOLGA8F",NA,9058
100132570,"LOC100132570",NA,NA
100132571,"LOC100132571",NA,NA
100132580,"RBMXP4",NA,NA
100132591,"SERBP1P4",NA,NA
100132593,"LOC100132593",NA,NA
100132594,"PGAM1P5",NA,2148
100132596,"XGY2","XG|XGPY|XGPY2",732
100132597,"EIF3EP2",NA,NA
100132598,"ZNF965P",NA,NA
100132599,"LOC100132599",NA,NA
100132601,"GAPDHP68","GAPDHL13|GAPDL13",NA
100132605,"LOC100132605",NA,NA
100132606,"AGGF1P7",NA,NA
100132609,"LOC100132609",NA,NA
100132612,"LOC100132612",NA,NA
100132615,"LOC100132615",NA,NA
100132617,"SNX18P23",NA,NA
100132618,"ZRANB2-AS1",NA,1679
100132619,"ATP5A1P10",NA,NA
100132621,"LOC100132621",NA,NA
100132626,"LOC100132626",NA,NA
100132630,"CICP3",NA,NA
100132641,"BTF3P14",NA,NA
100132644,"LOC100132644",NA,NA
100132645,"RPL17P41","RPL17_26_1572",NA
100132647,"LOC100132647",NA,NA
100132651,"LOC100132651",NA,NA
100132656,"FKBP4P1",NA,NA
100132658,"LOC100132658",NA,NA
100132659,"LOC100132659",NA,NA
100132661,"LOC100132661",NA,NA
100132669,"LOC100132669",NA,NA
100132672,"GXYLT1P6",NA,NA
100132673,"RPS2P28","RPS2_13_694",NA
100132677,"BSN-AS2",NA,2606
100132678,"RPL7AP45","RPL7A_15_979",NA
100132681,"NFU1P1",NA,NA
100132683,"PDCL3P3",NA,NA
100132686,"LOC100132686",NA,NA
100132698,"LOC100132698",NA,NA
100132699,"NFU1P2",NA,NA
100132707,"PAXIP1-AS2","PAXIP1OS",1777
100132708,"CYP4F30P","C2orf14",2254
100132712,"NAMPTP2",NA,NA
100132722,"RPL15P21","RPL15_8_1514",NA
100132723,"LOC100132723",NA,NA
100132724,"DCAF13P3",NA,2438
100132731,"LOC100132731",NA,NA
100132733,"ANKRD20A13P",NA,NA
100132735,"LOC100132735",NA,1297
100132736,"LOC100132736",NA,NA
100132741,"LOC100132741",NA,1067
100132742,"RPL17P7","RPL17L|RPL17_3_82",NA
100132753,"RFKP2",NA,NA
100132759,"VN1R7P","ORLP1|PHB4C5",NA
100132762,"LOC100132762",NA,NA
100132764,"LOC100132764",NA,NA
100132766,"PABPC1P8",NA,NA
100132772,"RAB28P3",NA,NA
100132773,"LOC100132773",NA,NA
100132774,"KDM4A-AS1",NA,1565
100132778,"NACAP6",NA,NA
100132781,"LOC100132781",NA,2140
100132789,"LOC100132789",NA,NA
100132790,"LOC100132790",NA,NA
100132795,"RPL12P32","RPL12_12_1226",NA
100132796,"NIFKP6","MKI67IPP6",NA
100132797,"LOC100132797",NA,NA
100132800,"LOC100132800",NA,NA
100132803,"HNRNPH1P1",NA,NA
100132808,"RBMX2P2",NA,NA
100132812,"LOC100132812",NA,NA
100132813,"LOC100132813",NA,NA
100132815,"IPO5P1",NA,5515
100132817,"LOC100132817",NA,NA
100132824,"LOC100132824",NA,NA
100132830,"LOC100132830",NA,NA
100132831,"LOC100132831",NA,1981
100132832,"PMS2P9","PMS2L17|PMS2LP1|PMSR5",2337
100132834,"LOC100132834",NA,NA
100132841,"NMNAT1P4",NA,NA
100132849,"LOC100132849",NA,NA
100132850,"LOC100132850",NA,NA
100132857,"LOC100132857",NA,NA
100132863,"HMGB1P37",NA,NA
100132865,"LOC100132865",NA,NA
100132871,"RAB28P4",NA,NA
100132874,"LOC100132874",NA,NA
100132884,"LOC100132884",NA,NA
100132891,"MSC-AS1",NA,4920
100132906,"RPL13AP10","RPL13A_2_89",NA
100132910,"LOC100132910",NA,NA
100132911,"DPH3P1","C20orf143|DPH3B|ZCSL1",1627
100132916,"FAM159B",NA,970
100132917,"RAP1BP3",NA,NA
100132918,"EIF4EP3",NA,NA
100132920,"CICP4",NA,NA
100132922,"RPL6P11",NA,NA
100132923,"FAM66D",NA,1077
100132924,"RPL13AP19","RPL13A_6_1040",NA
100132929,"FAM25BP","FAM25A|FAM25B|FAM25C|FAM25G",352
100132932,"FAM197Y9",NA,NA
100132938,"AQP7P4",NA,NA
100132940,"LOC100132940",NA,NA
100132942,"LOC100132942",NA,NA
100132948,"FAM27C","FAM27A|FAM27A1|FAM27A3",705
100132949,"RBM17P3",NA,NA
100132961,"RPS21P2","RPS21_1_254",NA
100132963,"SMIM9","CXorf68",1021
100132965,"GYG1P1",NA,NA
100132967,"FAM223A","CXorf52|LINC00204A|NCRNA00204|NCRNA00204A|SPCX",1422
100132972,"LOC100132972",NA,NA
100132973,"TCEB1P29",NA,NA
100132977,"LOC100132977",NA,NA
100132978,"ATP6V0CP1","ATCD1",NA
100132979,"GOLGA8DP","GOLGA8D",5357
100132987,"LINC00856",NA,2817
100132988,"RPL37AP3","RPL37A_1_734",NA
100132992,"HMGN1P30",NA,NA
100132993,"RPS21P3","RPS21_2_494",NA
100132994,"CXorf49B",NA,3714
100132995,"RPS8P3","HsT2707|RPS8_7_1602",NA
100133005,"RASA4DP",NA,NA
100133007,"LOC100133007",NA,NA
100133012,"CHEK2P1","CHEK2L1",NA
100133024,"AMD1P1",NA,NA
100133029,"LOC100133029",NA,NA
100133032,"LOC100133032",NA,NA
100133036,"FAM95B1",NA,3096
100133037,"RPL7P4","Em:AB023049.2|RPL7_10_678",NA
100133038,"RPL18AP7","RPL18A_2_364",NA
100133039,"LOC100133039",NA,NA
100133040,"PPP1R26P5","KIAA0649P5",NA
100133044,"BCRP8",NA,NA
100133050,"LOC100133050",NA,705
100133053,"CXorf51B",NA,880
100133054,"RPS9P3","RPS9_1_598",NA
100133059,"LOC100133059",NA,NA
100133062,"FAM217AP1",NA,NA
100133064,"PPP1R26P2","KIAA0649P2",NA
100133073,"LOC100133073",NA,NA
100133074,"SLC25A5P9",NA,NA
100133077,"LOC100133077",NA,3226
100133079,"SLC25A1P2",NA,NA
100133087,"VN1R18P",NA,NA
100133091,"LOC100133091",NA,2689
100133092,"LOC100133092",NA,NA
100133093,"FAM25G","FAM25A|FAM25B|FAM25C|bA301J7.4",1011
100133100,"RPL6P8","RPL6_8_430",NA
100133102,"LOC100133102",NA,NA
100133103,"RPL7L1P13",NA,NA
100133106,"LOC100133106",NA,NA
100133108,"RPL13P10","RPL13_2_647",NA
100133121,"FAM27B","FAM27A2",705
100133122,"RBPJP7",NA,NA
100133123,"LINC01203",NA,587
100133127,"LOC100133127",NA,NA
100133128,"LOC100133128",NA,NA
100133130,"LOC100133130",NA,NA
100133131,"LOC100133131",NA,NA
100133137,"LOC100133137",NA,NA
100133139,"RPL12P41","RPL12_21_1660",NA
100133145,"LOC100133145",NA,NA
100133147,"LOC100133147",NA,NA
100133150,"LOC100133150",NA,NA
100133161,"LINC01001",NA,4617
100133162,"RPL32P34","RPL32_22_1617",NA
100133163,"BCRP7",NA,NA
100133165,"LOC100133165",NA,NA
100133168,"CCR12P","GPR183P1",NA
100133170,"RPL11P1","RPL11_1_236",NA
100133172,"FAM66A",NA,780
100133175,"LRLE1",NA,NA
100133177,"LOC100133177",NA,NA
100133180,"DDX3P1","DDX3YP1",NA
100133182,"LOC100133182",NA,NA
100133190,"ADIRF-AS1",NA,NA
100133193,"RPL32P28","RPL32_18_1316",NA
100133203,"RAB28P1",NA,NA
100133204,"C9orf147","bA32M23.3",NA
100133205,"LINC00240","C6orf41|NCRNA00240|bA373D17.1",980
100133206,"RBM22P5",NA,NA
100133207,"LOC100133207",NA,NA
100133210,"COX6B1P7",NA,NA
100133211,"LOC100133211",NA,NA
100133212,"ABHD17AP7","FAM108A8P",NA
100133220,"GOLGA6L3",NA,1683
100133222,"RPL39P27","RPL39_13_1220",NA
100133225,"LOC100133225",NA,NA
100133234,"SBF1P1",NA,6126
100133235,"RPL26P14","RPL26_7_282",NA
100133244,"LOC100133244",NA,NA
100133251,"PRR23D2",NA,3182
100133252,"LOC100133252",NA,NA
100133255,"RPS14P5","RPS14_3_249",NA
100133259,"CBX1P5","CBX9",NA
100133261,"LOC100133261",NA,NA
100133262,"ATP6V0E1P3",NA,NA
100133265,"BMS1P7","BMS1LP7|bA164N7.1",NA
100133267,"LOC100133267",NA,484
100133268,"HAUS6P2",NA,NA
100133273,"RPL21P80","RPL21_32_892",NA
100133284,"LOC100133284",NA,NA
100133285,"PCDH8P1",NA,NA
100133286,"LOC100133286",NA,1225
100133294,"RPL34P16","RPL34_4_651",NA
100133299,"LOC100133299",NA,NA
100133301,"FAM231B",NA,1313
100133306,"LOC100133306",NA,NA
100133307,"CYP1D1P","CYP1A8P|CYP1D1",NA
100133308,"RSU1P2",NA,1853
100133309,"EIF4A2P3",NA,NA
100133310,"HMGB1P28",NA,NA
100133311,"HOXA-AS3","HOXA6as",4172
100133314,"SETP1","SETP|SETP19",NA
100133315,"LOC100133315",NA,1252
100133316,"LOC100133316",NA,NA
100133319,"PRO1804",NA,2039
100133321,"KLF17P1",NA,NA
100133326,"LOC100133326",NA,NA
100133330,"RBM17P1",NA,NA
100133331,"LOC100133331",NA,12830
100133398,"LOC100133398",NA,NA
100133461,"LOC100133461",NA,1036
100133467,"LOC100133467",NA,NA
100133495,"LOC100133495",NA,NA
100133545,"MRPL23-AS1",NA,1908
100133612,"LINC01134",NA,1956
100133616,"LOC100133616",NA,NA
100133668,"RPS27P24","RPS27_10_1247",NA
100133669,"LOC100133669",NA,704
100133790,"MUC3",NA,NA
100133791,"ERV18-1",NA,NA
100133857,"LOC100133857",NA,NA
100133920,"LOC100133920",NA,2033
100133941,"CD24","CD24A",2552
100133957,"UXT-AS1",NA,567
100133985,"LOC100133985",NA,663
100133991,"MAP3K14-AS1",NA,1640
100134015,"UBOX5-AS1",NA,1801
100134040,"LOC100134040",NA,NA
100134229,"JHDM1D-AS1",NA,2381
100134237,"LOC100134237",NA,NA
100134240,"LOC100134240",NA,NA
100134259,"LINC01119",NA,1213
100134301,"LOC100134301",NA,NA
100134317,"LOC100134317",NA,599
100134362,"LOC100134362",NA,NA
100134368,"LOC100134368",NA,1574
100134391,"LOC100134391",NA,1146
100134423,"LOC100134423",NA,NA
100134444,"KCNJ18","KIR2.6|TTPP2",2201
100134445,"LOC100134445",NA,NA
100134507,"LOC100134507",NA,NA
100134713,"NDUFB2-AS1",NA,1650
100134822,"LOC100134822",NA,NA
100134868,"LOC100134868",NA,1559
100134869,"UBE2Q2P2","UBE2Q2P3|UBE2QP2",3064
100134934,"TEN1","C17orf106",1001
100134937,"LOC100134937",NA,NA
100134938,"UPK3BL","UPLP",1348
100135063,"GTF3AP6",NA,NA
100135064,"GTF3AP1",NA,NA
100135756,"ATG3P1","AGP3|ATG3P|dJ54G6.1",NA
100137047,"JMJD7",NA,1430
100137049,"PLA2G4B","HsT16992|cPLA2-beta",2755
100141515,"C17orf99","UNQ464",1095
100142659,"CTAGE8",NA,3112
100144434,"ETL4","EPOLM|ETOLM",NA
100144435,"VTRNA3-1P","HVG4|HVGX|VAULTRC4|VTRNA3P|hvg-4",NA
100144494,"KDELC1P1",NA,NA
100144595,"LOC100144595",NA,2367
100144596,"LINC00029","C20orf51|NCRNA00029",1753
100144597,"LINC01056",NA,1240
100144602,"EPHA5-AS1",NA,1181
100144603,"CHKB-AS1",NA,1024
100144604,"LINC00930",NA,1766
100144631,"PPP6CP",NA,NA
100144632,"HPBP",NA,NA
100144748,"KLLN","CWS4|KILLIN",4278
100144878,"LRRC53",NA,NA
100147744,"RNU7-1","RNU7|U7.1",NA
100147745,"RNU7-2P","U7.2",NA
100147746,"RNU7-3P","U7.3",NA
100147747,"RNU7-4P","RNU7-132P|U7.4",NA
100147748,"RNU7-5P","U7.5",NA
100147749,"RNU7-6P","U7.6",NA
100147750,"RNU5B-2P",NA,NA
100147751,"RNU5B-3P",NA,NA
100147752,"RNU5B-4P",NA,NA
100147753,"RNU5B-5P",NA,NA
100147754,"RNU5B-6P",NA,NA
100147755,"RNU7-7P","U7.7",NA
100147756,"RNU7-8P","RNU7-139P|U7.8",NA
100147757,"RNU7-9P","U7.9",NA
100147758,"RNU7-10P","U7.10",NA
100147759,"RNU7-11P","U7.11",NA
100147760,"RNU7-12P","RNU7-100P|U7.12",NA
100147761,"RNU7-13P","U7.13",NA
100147762,"RNU7-14P","U7.14",NA
100147763,"RNU7-15P","U7.15",NA
100147764,"RNU7-16P","U7.16",NA
100147765,"RNU7-17P","U7.17",NA
100147766,"RNU7-18P","RNU7-142P|U7.18",NA
100147767,"RNU7-19P","U7.19",NA
100147768,"RNU7-20P","U7.20",NA
100147769,"RNU7-21P","U7.21",NA
100147770,"RNU7-22P","U7.22",NA
100147771,"RNU7-23P","U7.23",NA
100147773,"LOC100147773",NA,2150
100147811,"CBX1P2",NA,NA
100147812,"RNU7-25P","U7.25",NA
100147813,"RNU7-26P","U7.26",NA
100147814,"RNU7-27P","U7.27",NA
100147815,"RNU7-28P","U7.28",NA
100147816,"RNU7-29P","U7.29",NA
100147817,"RNU7-30P","U7.30",NA
100147818,"RNU7-31P","U7.31",NA
100147819,"RNU7-32P","U7.32",NA
100147820,"RNU7-33P","U7.33",NA
100147821,"RNU7-34P","U7.34",NA
100147822,"RNU7-35P","U7.35",NA
100147823,"RNU7-36P","RNU7-112P|U7.36",NA
100147824,"RNU7-37P","U7.37",NA
100147825,"RNU7-38P","U7.38",NA
100147826,"RNU7-39P","U7.39",NA
100147827,"RNU7-40P","U7.40",NA
100147828,"RNU7-41P","U7.41",NA
100147829,"RNU7-42P","U7.42",NA
100147830,"RNU7-43P","RNU7-118P|U7.43",NA
100147831,"RNU7-44P","U7.44",NA
100147832,"RNU7-45P","U7.45",NA
100147833,"RNU7-46P","U7.46",NA
100147834,"RNU7-47P","U7.47",NA
100147835,"RNU7-48P","U7.48",NA
100147836,"RNU7-49P","U7.49",NA
100147837,"RNU7-50P","U7.50",NA
100151640,"EXOSC3P1",NA,NA
100151641,"PHKG1P4",NA,NA
100151642,"ATG12P1","ATG12P",NA
100151643,"KRTAP20-4","KAP20.4",225
100151644,"OTSC8",NA,NA
100151645,"USF1P1","USF1P",NA
100151646,"LETM1P3",NA,NA
100151647,"RNU7-51P","U7.51",NA
100151648,"RNU7-52P","U7.52",NA
100151649,"RNU7-53P","U7.53",NA
100151650,"RNU7-54P","U7.54",NA
100151651,"RNU7-56P","U7.56",NA
100151652,"RNU7-57P","U7.57",NA
100151653,"RNU7-58P","U7.58",NA
100151654,"RNU7-59P","U7.59",NA
100151655,"RNU7-60P","U7.60",NA
100151656,"RNU7-61P","U7.61",NA
100151657,"RNU7-62P","U7.62",NA
100151658,"RNU7-63P","U7.63",NA
100151661,"CBX5P1",NA,NA
100151662,"RNU7-64P","U7.64",NA
100151663,"RNU7-65P","U7.65",NA
100151664,"RNU7-66P","U7.66",NA
100151665,"RNU7-67P","U7.67",NA
100151666,"RNU7-69P","U7.69",NA
100151667,"RNU7-70P","U7.70",NA
100151668,"RNU7-71P","U7.71",NA
100151669,"RNU7-72P","U7.72",NA
100151670,"RNU7-73P","U7.73",NA
100151671,"RNU7-74P","U7.74",NA
100151672,"RNU7-75P","U7.75",NA
100151673,"RNU7-76P","U7.76",NA
100151674,"RNU7-77P","U7.77",NA
100151675,"RNU7-78P","U7.78",NA
100151676,"RNU7-79P","U7.79",NA
100151677,"RNU7-80P","U7.80",NA
100151678,"RNU7-81P","U7.81",NA
100151679,"RNU7-82P","U7.82",NA
100151680,"RNU7-83P","U7.83",NA
100151681,"RNU7-84P","U7.84",NA
100151682,"RNU7-85P","U7.85",NA
100151683,"RNU4ATAC","MOPD1|RNU4ATAC1|TALS|U4ATAC",131
100151684,"RNU6ATAC","RNU6ATAC1|U6ATAC",126
100151685,"RNU6ATAC2P",NA,NA
100151686,"RNU6ATAC3P",NA,NA
100151687,"RNU6ATAC4P",NA,NA
100151688,"RNU6ATAC5P",NA,NA
100158257,"NF1P7","NF1L7",NA
100158258,"NEK2P3",NA,NA
100158262,"SCARNA9L",NA,349
100169750,"PRINS","NCRNA00074",NA
100169751,"RNA5S1","RN5S1",NA
100169752,"TEX36-AS1",NA,754
100169753,"RNA5S2","RN5S2",NA
100169754,"RNA5S3","RN5S3",NA
100169755,"RNA5S4","RN5S4",NA
100169756,"RNA5S5","RN5S5",NA
100169757,"RNA5S6","RN5S6",NA
100169758,"RNA5S7","RN5S7",NA
100169759,"RNA5S8","RN5S8",NA
100169760,"RNA5S9","RN5S9",NA
100169761,"RNA5S10","RN5S10",NA
100169762,"RNA5S11","RN5S11",NA
100169763,"RNA5S12","RN5S12",NA
100169764,"RNA5S13","RN5S13",NA
100169765,"RNA5S14","RN5S14",NA
100169766,"RNA5S15","RN5S15",NA
100169767,"RNA5S16","RN5S16",NA
100169768,"RNA5S17","RN5S17",NA
100169834,"RNY4P19",NA,NA
100169835,"RNY5P7",NA,NA
100169836,"RNY5P9",NA,NA
100169837,"RNY5P10",NA,NA
100169850,"RNY4P7",NA,NA
100169851,"PATE3","HEL-127|PATE-DJ",1339
100169881,"MTPN-LUZP6",NA,NA
100169890,"PEG3-AS1","APEG3|NCRNA00155|PEG3-AS|PEG3AS",1315
100169951,"SNAR-A3",NA,1220
100169952,"SNAR-A5",NA,1220
100169953,"SNAR-A7",NA,1220
100169954,"SNAR-A11",NA,1220
100169955,"SNAR-A9",NA,1220
100169956,"SNAR-A4",NA,1220
100169957,"SNAR-A6",NA,1220
100169958,"SNAR-A8",NA,1220
100169959,"SNAR-A13",NA,246
100169989,"DBIL5P2","ELP1P",1693
100170216,"SNAR-A10",NA,1220
100170217,"SNAR-B2",NA,242
100170218,"SNAR-C2",NA,363
100170219,"SNAR-C4",NA,121
100170220,"SNAR-E",NA,121
100170221,"SNAR-H","snaR-2",121
100170222,"SNAR-I","snaR-3",122
100170223,"SNAR-C5",NA,363
100170224,"SNAR-B1",NA,242
100170225,"SNAR-C1",NA,363
100170226,"SNAR-C3",NA,120
100170227,"SNAR-D",NA,120
100170228,"SNAR-G2",NA,120
100170229,"SRRM5","ZNF576",2399
100170765,"ERICH4","C19orf69",948
100170841,"C17orf96","PRR28",3230
100174857,"GSTA9P","GSTA4P|GSTAP4",NA
100174949,"TRIM59-IFT80","IFT80-L",NA
100174950,"LOC100174950",NA,NA
100187710,"CRCS6",NA,NA
100187711,"CRCS7",NA,NA
100187716,"MIR1224","MIRN1224|mir-1224",86
100187717,"NNO3",NA,NA
100187724,"DEL16P11.2","AUTS14|AUTS14A|C16DELp11.2|C16DUPp11.2|DUP16p11.2",NA
100187725,"LOC100187725",NA,NA
100187749,"ASDP",NA,NA
100187761,"AN",NA,NA
100187828,"HBD",NA,NA
100187907,"TRAP",NA,NA
100188011,"DIP",NA,NA
100188278,"FECD2","FCD1",NA
100188314,"AUTS12",NA,NA
100188317,"AUTS13",NA,NA
100188321,"HYT8",NA,NA
100188328,"PNKD2",NA,NA
100188340,"AOS",NA,NA
100188397,"HLP",NA,NA
100188695,"DA4",NA,NA
100188748,"STHAG5",NA,NA
100188754,"AD14",NA,NA
100188765,"CFTDX",NA,NA
100188767,"AGSPX",NA,NA
100188768,"SCAX5",NA,NA
100188769,"HPCX2",NA,NA
100188771,"AGA2",NA,NA
100188772,"IHPS4",NA,NA
100188773,"CFSS",NA,NA
100188774,"DFCTRPS",NA,NA
100188775,"LOAS",NA,NA
100188776,"HEY",NA,NA
100188782,"NIDDM4",NA,NA
100188784,"AFA1","MPB",NA
100188785,"ITC1",NA,NA
100188787,"WM1",NA,NA
100188788,"DEL3Q29","MICRODEL3Q29",NA
100188789,"HPC6",NA,NA
100188790,"MGR8",NA,NA
100188791,"CLLS1",NA,NA
100188792,"MAFD3","BPEO",NA
100188793,"BSZQTL",NA,NA
100188794,"BSZQTL2",NA,NA
100188795,"AD11",NA,NA
100188796,"GEFSP4",NA,NA
100188797,"BMND6",NA,NA
100188798,"SLEB5",NA,NA
100188800,"ASPG4",NA,NA
100188801,"ASRT3",NA,NA
100188802,"ODS1",NA,NA
100188803,"SLEB7",NA,NA
100188804,"SLEB8",NA,NA
100188805,"STBMS1",NA,NA
100188806,"HDLCQ4",NA,NA
100188807,"HYT5",NA,NA
100188808,"HYT6",NA,NA
100188809,"HPC7",NA,NA
100188810,"ANIB5",NA,NA
100188811,"WM2",NA,NA
100188812,"RLS3",NA,NA
